gid,fips,name,centroid_x,centroid_y
1040,12035,Flagler,-81.3142776218947,29.4601232136799
1041,40119,Payne,-96.9758494367028,36.0769528335253
1042,39039,Defiance,-84.4907694448359,41.323988373683
1043,18017,Cass,-86.3483075338036,40.7613583526483
1044,20161,Riley,-96.7346806639511,39.2894293794626
1045,55013,Burnett,-92.3671141180509,45.8630353669947
1046,27025,Chisago,-92.9086194549407,45.5021011013519
1047,21181,Nicholas,-84.0189029591455,38.3334046389645
1048,37125,Moore,-79.4848976538143,35.3088695133665
1049,21219,Todd,-87.17878373651,36.8381151974903
1051,17059,Gallatin,-88.2295386922113,37.7643093489863
1052,17061,Greene,-90.3888650026977,39.3590741406625
1053,27011,Big Stone,-96.4140373850271,45.4271282374243
1054,48365,Panola,-94.3055248093569,32.1639596020374
1055,48443,Terrell,-102.076662369975,30.2243255420584
1056,19107,Keokuk,-92.1785066990132,41.3364983276657
1057,12049,Hardee,-81.8095657441562,27.4929393854374
1058,17203,Woodford,-89.2097375682839,40.785793739276
1059,39159,Union,-83.3723902334253,40.3001606123714
1060,39163,Vinton,-82.4831444025864,39.2520898820721
1061,39011,Auglaize,-84.2242199382578,40.5599716897271
1062,12057,Hillsborough,-82.319904271473,27.9278159444725
1063,42079,Luzerne,-75.9844958234061,41.1782376710267
1064,54065,Morgan,-78.2631167581125,39.5543902833007
1065,28043,Grenada,-89.8024508311367,33.7703616584632
1066,28159,Winston,-89.0339138474611,33.0874790829027
1067,29063,DeKalb,-94.4047650834677,39.8920106166004
1068,51750,Radford,-80.5567811203739,37.1244198815656
1069,51015,Augusta,-79.1255310890585,38.1623311061655
1070,31061,Franklin,-98.9529907338406,40.1763634849227
1091,21071,Floyd,-82.7473895758382,37.5572036733348
1071,36095,Schoharie,-74.4433903003665,42.5883174174233
1072,23027,Waldo,-69.1206193509361,44.4858304958747
1073,48109,Culberson,-104.516784978372,31.4468901922784
1074,01021,Chilton,-86.7173255955824,32.8504412562274
1075,21097,Harrison,-84.3286808815204,38.441879729596
1076,42113,Sullivan,-76.5124659083499,41.4463473772984
1077,12007,Bradford,-82.1661161332987,29.9507974073533
1078,21237,Wolfe,-83.4930361219228,37.739416264715
1079,37057,Davidson,-80.2131343155321,35.7948435392895
1080,40047,Garfield,-97.7826551700161,36.3791333964897
1081,45001,Abbeville,-82.4617065771447,34.2233337824127
1082,21027,Breckinridge,-86.4284325343593,37.7719638209496
1083,47053,Gibson,-88.9336037651788,35.9943725019874
1084,47131,Obion,-89.149215890153,36.3573244626829
1085,21033,Caldwell,-87.8694821435863,37.1474912888085
1086,48481,Wharton,-96.2231924823963,29.2776592319983
1087,39059,Guernsey,-81.492489048228,40.0502652857867
1088,39073,Hocking,-82.4799144648605,39.4953792701141
1089,13243,Randolph,-84.7573702659514,31.7663019294834
1090,19155,Pottawattamie,-95.5390777646295,41.3364031438579
1093,13267,Tattnall,-82.0553704025115,32.0477800699896
1094,54047,McDowell,-81.6508176804379,37.3800178882078
1095,54027,Hampshire,-78.6082562466923,39.3210365981879
1096,28105,Oktibbeha,-88.8790513217217,33.4249168472268
1097,51071,Giles,-80.7065091299624,37.3122928996441
1098,12023,Columbia,-82.6220600157948,30.2249558086917
1099,72019,Barranquitas,-66.3059769733459,18.2009390102453
1100,54019,Fayette,-81.0835419912328,38.0306703393943
1101,72054,Florida,-66.5633603177567,18.3701942980605
1102,08009,Baca,-102.560323276559,37.3194086412199
1103,39009,Athens,-82.0427864445315,39.3342563433883
1104,48019,Bandera,-99.2459814743201,29.7461959790488
1105,40059,Harper,-99.6679804038472,36.7883651858771
1106,46063,Harding,-103.495877915698,45.5801894116427
1107,55093,Pierce,-92.4224416048807,44.7185029125187
1108,48307,McCulloch,-99.3468329412619,31.1925424297721
1109,04003,Cochise,-109.751780472427,31.8790914610656
1110,28023,Clarke,-88.6889621994632,32.0415854500362
1111,45009,Bamberg,-81.0564890694374,33.2192634534626
1112,47019,Carter,-82.1258473336709,36.2897068847915
1113,47021,Cheatham,-87.0890358112018,36.2613621581601
1114,47029,Cocke,-83.1182830098861,35.9278921809081
1115,48015,Austin,-96.2773892971964,29.8854365873078
1116,42023,Cameron,-78.2037684549794,41.4362556816319
1117,45021,Cherokee,-81.6182867864823,35.0512223759653
1118,46033,Custer,-103.453905435383,43.6771364507686
1119,13281,Towns,-83.7411545074865,34.913692782392
1120,24035,Queen Anne's,-76.0353097723857,39.0619891238118
1121,22113,Vermilion,-92.3029152060034,29.8352203982652
1122,18163,Vanderburgh,-87.5874885982166,38.0267129889694
1123,21101,Henderson,-87.5739233286486,37.7934409462032
1124,27075,Lake,-91.4455799782232,47.6427076441936
1125,48413,Schleicher,-100.538484243503,30.8974059185898
1126,28045,Hancock,-89.4885103350745,30.4183022340089
1127,08017,Cheyenne,-102.60368249855,38.8271936673072
1128,19177,Van Buren,-91.9502235363627,40.7531938221595
1129,01029,Cleburne,-85.5192338455325,33.6727513063461
1130,29189,St. Louis,-90.4458352271833,38.6377016128255
1131,51810,Virginia Beach,-76.0442578962202,36.7313647407666
1132,72123,Salinas,-66.257995359393,18.0051324632159
1134,30045,Judith Basin,-110.266068790464,47.0458127577645
1135,55099,Price,-90.3609966765419,45.680485798566
1136,47171,Unicoi,-82.4370160810999,36.108972544179
1137,47179,Washington,-82.4945471994604,36.2947236788997
1138,48047,Brooks,-98.2180840215721,27.0310319725658
1139,47187,Williamson,-86.8928186707498,35.8909922889456
1140,56019,Johnson,-106.584438690779,44.0405254201266
1141,45077,Pickens,-82.7279155143781,34.888076945136
1142,45027,Clarendon,-80.2164847386723,33.6661072067639
1143,47163,Sullivan,-82.3041291718016,36.51240690707
1144,46061,Hanson,-97.7871514777023,43.6746383992615
1145,42029,Chester,-75.7448638483994,39.9730416047624
1146,47083,Houston,-87.7188334790038,36.2887730166693
1147,46099,Minnehaha,-96.7910885044836,43.6744164145747
1148,41057,Tillamook,-123.710720296673,45.4635568534062
1149,54001,Barbour,-80.003675222189,39.1309149884569
1150,48409,San Patricio,-97.5176519320236,28.0088081187277
1151,27149,Stevens,-96.0016370484896,45.5861300701558
1152,39081,Jefferson,-80.7625951352533,40.3861412552331
1153,27109,Olmsted,-92.40206650523,44.0037401369631
1154,37117,Martin,-77.1085999239149,35.8409124742169
1155,39001,Adams,-83.471896398519,38.8454107185005
1156,27171,Wright,-93.9623360707062,45.1729774496521
1157,31155,Saunders,-96.6377528515815,41.2278563904931
1158,19111,Lee,-91.4818383651288,40.6417588524519
1159,17079,Jasper,-88.1543704865499,39.0105427463636
1160,26017,Bay,-83.9873147917973,43.7063910629167
1161,72113,Ponce,-66.6128280307899,18.0626786059385
1162,26155,Shiawassee,-84.1458677990537,42.9539301255578
1163,38037,Grant,-101.6390012798,46.3582125707404
1164,32005,Douglas,-119.617133329619,38.9128620044717
1165,19163,Scott,-90.6200419966848,41.6401024381512
1166,45071,Newberry,-81.5993668406726,34.2862860504509
1167,45087,Union,-81.619317687309,34.6874733517823
1168,44005,Newport,-71.2658003678906,41.5641560446449
1169,25011,Franklin,-72.588180461112,42.5811374308677
1170,49055,Wayne,-110.90961511496,38.3233281360613
1171,30093,Silver Bow,-112.662458594533,45.9002786651683
1288,12125,Union,-82.3749744291804,30.0441297061417
1172,50001,Addison,-73.1413087726249,44.0321733735533
1173,27079,Le Sueur,-93.7285018142063,44.371306529372
1174,56007,Carbon,-106.932615169733,41.6934424449123
1175,27083,Lyon,-95.838061028829,44.4132786467482
1176,45049,Hampton,-81.1384549049765,32.774197455468
1177,47135,Perry,-87.8615090203475,35.6371600568196
1178,38083,Sheridan,-100.342639139583,47.5770066896638
1179,05061,Howard,-93.9934871046881,34.0900742715933
1180,27145,Stearns,-94.6107834624358,45.5519265465764
1181,06023,Humboldt,-123.876042076232,40.6992314097819
1182,34023,Middlesex,-74.4135037290366,40.4364200159252
1183,30007,Broadwater,-111.495566080486,46.3327756722159
1184,40115,Ottawa,-94.8101190908267,36.8353265468402
1185,13169,Jones,-83.5601916304333,33.0251213695252
1186,13135,Gwinnett,-84.0213575406885,33.960458215707
1187,20087,Jefferson,-95.3828923239211,39.2347940989225
1188,22091,St. Helena,-90.7101267023572,30.8221009216848
1189,55051,Iron,-90.242940127027,46.26302028311
1190,19171,Tama,-92.5326694455877,42.0799176687692
1191,06103,Tehama,-122.2375242521,40.1253311320674
1192,06051,Mono,-118.887241605524,37.9389937924027
1193,19015,Boone,-93.9313999512839,42.0366176996452
1194,18133,Putnam,-86.8451846774448,39.6643866224821
1195,41043,Linn,-122.53549308443,44.4891979250792
1196,29201,Scott,-89.5647449287793,37.0558807516314
1197,50009,Essex,-71.7357932558668,44.7273781770696
1198,27049,Goodhue,-92.7233707756981,44.4084777655267
1199,53071,Walla Walla,-118.477715559698,46.2303419397411
1200,29131,Miller,-92.4261198446636,38.2145048593703
1201,05067,Jackson,-91.213840748578,35.5970143119785
1202,37067,Forsyth,-80.254650948619,36.1315118479293
1203,31027,Cedar,-97.2531195116542,42.5988850975044
1204,05119,Pulaski,-92.3135436939774,34.7705333676641
1205,51660,Harrisonburg,-78.8763046105656,38.4350723130747
1206,42009,Bedford,-78.4899844216515,40.0052215717049
1207,29205,Shelby,-92.0765819751476,39.7979958973168
1241,55001,Adams,-89.7678765745208,43.9699826907844
1208,29163,Pike,-91.1698077859458,39.3431067434203
1209,41055,Sherman,-120.682855853208,45.4152060669352
1210,41059,Umatilla,-118.735521530898,45.5905998191587
1211,55041,Forest,-88.7707938763576,45.6667897440794
1212,55111,Sauk,-89.9495514042994,43.4256630369825
1213,05077,Lee,-90.783838659819,34.7849890350201
1214,05117,Prairie,-91.5516161626002,34.8362646166646
1215,55053,Jackson,-90.8061796900714,44.3188858382275
1216,33003,Carroll,-71.2011466498353,43.8728924515407
1217,19145,Page,-95.1497812959978,40.7393171961308
1218,45055,Kershaw,-80.5900276987699,34.3399191792037
1219,16077,Power,-112.838970798966,42.6933326870512
1220,06057,Nevada,-120.763221054258,39.303944516668
1221,48419,Shelby,-94.1455799752324,31.7921043576496
1222,06031,Kings,-119.815997301474,36.0740905641632
1223,30017,Custer,-105.582844947761,46.2574220243761
1224,51125,Nelson,-78.8868833474473,37.7885690567788
1225,41033,Josephine,-123.557483941467,42.3668402033716
1226,17017,Cass,-90.2473443590031,39.9699107275428
1227,42055,Franklin,-77.7215779078095,39.9295651821659
1228,20055,Finney,-100.738193767467,38.0434034418313
1229,51135,Nottoway,-78.050642459561,37.1435937359219
1230,48161,Freestone,-96.1507251618105,31.7042278807189
1231,18049,Fulton,-86.2625274490736,41.0469906973921
1232,30071,Phillips,-107.915639696529,48.2600687630379
1233,49007,Carbon,-110.587251203932,39.6483481805353
1234,49019,Grand,-109.570448653221,38.9810384791406
1235,49027,Millard,-113.102032796532,39.0729209022603
1236,12109,St. Johns,-81.4363934767406,29.9006226912665
1242,22007,Assumption,-91.0634647231383,29.8988314704303
1243,13193,Macon,-84.0423530879126,32.3520845114776
1244,29037,Cass,-94.3533851314633,38.647878032741
1245,13129,Gordon,-84.872900411328,34.5048743911375
1246,16051,Jefferson,-112.309469303659,43.8198320301187
1247,21151,Madison,-84.2722027478678,37.7165933599015
1248,16063,Lincoln,-114.135832893197,43.0012731033497
1237,02122,Kenai Peninsula,-151.550647957925,60.2374304885418
1238,02164,Lake and Peninsula,-156.214718995068,58.6110475479746
1239,16069,Nez Perce,-116.748310511297,46.3233265315518
1240,27077,Lake of the Woods,-94.9031957022158,48.7714474711907
1286,32029,Storey,-119.525020715022,39.4487548167756
1249,48177,Gonzales,-97.4942440763407,29.4563503326667
1250,72023,Cabo Rojo,-67.1586011443812,18.0412290589221
1251,18089,Lake,-87.3827745534513,41.4187418978324
1252,42077,Lehigh,-75.5939442549538,40.6151076929899
1253,53043,Lincoln,-118.419369551388,47.5769900507312
1254,53057,Skagit,-121.776953065781,48.4807849812192
1255,53067,Thurston,-122.82968505359,46.9271620164061
1256,53073,Whatcom,-121.74448147725,48.8225177039746
1257,50005,Caledonia,-72.1031369317526,44.4654824301229
1258,53029,Island,-122.521642569108,48.1470531399609
1259,34017,Hudson,-74.0751622803784,40.7377258161323
1260,38093,Stutsman,-98.9519766712445,46.9787188817862
1261,39093,Lorain,-82.1508353675366,41.2955375099346
1262,12041,Gilchrist,-82.7988065679563,29.7285697773376
1263,27139,Scott,-93.5313668830264,44.6487217163138
1264,12067,Lafayette,-83.1816663574878,29.9848413710957
1265,28135,Tallahatchie,-90.1729397957398,33.9533991792694
1287,72145,Vega Baja,-66.3984006199638,18.4264144405777
1266,06097,Sonoma,-122.886250595909,38.5274642856795
1267,19005,Allamakee,-91.3786092177379,43.28383217797
1268,19043,Clayton,-91.3413369290534,42.844433881664
1269,22049,Jackson,-92.5569209151561,32.3025177622808
1270,06015,Del Norte,-123.897406295664,41.7422827547575
1271,37139,Pasquotank,-76.2557950749758,36.2733622281817
1272,48267,Kimble,-99.7485647273601,30.486789176173
1273,42087,Mifflin,-77.6107073840827,40.6111693869569
1274,29121,Macon,-92.5645308904693,39.8304976847452
1275,42091,Montgomery,-75.36653501173,40.210555649162
1276,27163,Washington,-92.8842943366868,45.038643690392
1277,31087,Hitchcock,-101.041647699721,40.1760917541914
1278,22111,Union,-92.374933308259,32.8311896208119
1279,36005,Bronx,-73.8628300792855,40.8520873045534
1280,12009,Brevard,-80.7293376561906,28.291641789032
1281,55101,Racine,-88.0594125396992,42.7475311749652
1282,50007,Chittenden,-73.0835921188553,44.4632284914164
1283,32027,Pershing,-118.400564069009,40.4400378185876
1284,51067,Franklin,-79.8801385888887,36.9953402413864
1285,55045,Green,-89.6024627722785,42.6794667255234
1289,72143,Vega Alta,-66.3339235408927,18.4097391676571
1290,46109,Roberts,-96.9467267312326,45.6297504756079
1291,29061,Daviess,-93.9851967753489,39.9614529779639
1292,29079,Grundy,-93.565092764528,40.1140658655661
1293,36033,Franklin,-74.2992603161369,44.5904089077662
1294,47127,Moore,-86.362887649704,35.277803224673
1295,01095,Marshall,-86.3050655461912,34.3700624605196
1296,48041,Brazos,-96.3022521168109,30.6638650667946
1297,51061,Fauquier,-77.8060756538957,38.7356417081834
1298,51650,Hampton,-76.3564733765537,37.0407216531181
1299,29067,Douglas,-92.4990510937885,36.9325593007693
1300,29091,Howell,-91.886839348624,36.7738388666457
1301,05005,Baxter,-92.3378294152109,36.287844629996
1302,22065,Madison,-91.2397335516148,32.3691811848804
1303,08014,Broomfield,-105.056339356623,39.960110652065
1304,34027,Morris,-74.5444410874733,40.862450158068
1305,08013,Boulder,-105.354675331287,40.093138212036
1306,48039,Brazoria,-95.4456228318932,29.1875567825328
1307,55047,Green Lake,-89.0467818045259,43.800262566461
1308,39021,Champaign,-83.7687524185419,40.1392342662708
1309,42099,Perry,-77.2629796373201,40.4020599536179
1310,35013,Doña Ana,-106.832932906354,32.3527976855438
1311,37009,Ashe,-81.4991611161332,36.4308758513266
1312,51167,Russell,-82.1009778447298,36.930370802297
1313,48139,Ellis,-96.7937184094,32.3489411745482
1314,16029,Caribou,-111.559513396577,42.7726466983174
1315,17135,Montgomery,-89.4780925378428,39.2319884480787
1316,15007,Kauai,-159.59667861643,22.0393503661876
1317,46093,Meade,-102.716274102637,44.5667679067955
1318,37083,Halifax,-77.6556606838177,36.2567873441799
1319,27029,Clearwater,-95.3791637470741,47.5801656018823
1320,51137,Orange,-78.0128644466646,38.2484155529765
1321,48471,Walker,-95.5742315721305,30.7384100379645
1322,01073,Jefferson,-86.8964264687978,33.5553835345292
1323,40095,Marshall,-96.7685546385912,34.0231122238984
1324,40121,Pittsburg,-95.7513431998202,34.9206582287791
1325,01125,Tuscaloosa,-87.5250275969734,33.2872830009249
1326,37039,Cherokee,-84.059513478805,35.1350014810014
1327,29065,Dent,-91.5079047297415,37.6066313376419
1328,08025,Crowley,-103.784496531307,38.3260860906346
1329,40067,Jefferson,-97.8318297412041,34.1113018413246
1330,40141,Tillman,-98.9281020710365,34.3748313316073
1331,08047,Gilpin,-105.525256043607,39.8564696166547
1332,29187,St. Francois,-90.4759727957461,37.8121023147745
1333,08061,Kiowa,-102.739157162344,38.4321130258968
1334,08071,Las Animas,-104.037646774504,37.3153406981388
1335,33007,Coos,-71.3065085441513,44.6888796677036
1336,37021,Buncombe,-82.5300527673595,35.6114776164985
1337,48147,Fannin,-96.1075108269019,33.5956429432307
1338,35005,Chaves,-104.464274778888,33.3657908419979
1339,30027,Fergus,-109.224520395611,47.2633164175171
1340,27035,Crow Wing,-94.0675560885208,46.4809655330643
1341,39171,Williams,-84.5842955247136,41.5605201382069
1342,22069,Natchitoches,-93.0981784148976,31.7232226744538
1359,37043,Clay,-83.74341457009,35.0569905805997
1343,42101,Philadelphia,-75.1379579988375,40.0033851424809
1344,47115,Marion,-85.6226387758779,35.1299641723487
1345,27001,Aitkin,-93.4116826008077,46.6096204883027
1346,40149,Washita,-98.9918043376825,35.2907182358576
1347,22005,Ascension,-90.9132840962816,30.2040624934891
1348,01025,Clarke,-87.8354432745838,31.6829196445422
1349,39111,Monroe,-81.0846473357285,39.72984936282
1350,01099,Monroe,-87.3699396150639,31.5673119126877
1351,24001,Allegany,-78.694298215727,39.6235113226672
1352,01119,Sumter,-88.1980591378077,32.5929665801893
1353,01127,Walker,-87.30027177448,33.8027051215055
1354,26097,Mackinac,-85.0498153862137,46.070284664315
1355,48441,Taylor,-99.8900744885861,32.3016342189615
1356,30089,Sanders,-115.134167913928,47.6760737271425
1357,22089,St. Charles,-90.3555598395926,29.9070964145859
1358,40051,Grady,-97.8834881643118,35.0164313362426
1360,37111,McDowell,-82.0515416601108,35.6822637977486
1361,51177,Spotsylvania,-77.6561063835903,38.1855251221245
1362,33013,Merrimack,-71.6758574673277,43.2955539074626
1363,29149,Oregon,-91.4033755025903,36.6871016400067
1364,29181,Ripley,-90.8599026110644,36.6546066731226
1365,35059,Union,-103.470989784055,36.4813417836397
1366,31007,Banner,-103.711433178499,41.5463442655108
1367,37191,Wayne,-78.0011736321642,35.3629535019972
1368,41021,Gilliam,-120.2053382979,45.3706342324155
1369,38071,Ramsey,-98.7222391998744,48.2688522513444
1370,16001,Ada,-116.238689800376,43.4480083322137
1371,12061,Indian River,-80.605627026778,27.6931224877136
1372,08049,Grand,-106.116804015859,40.1055486623392
1373,39095,Lucas,-83.6546861165078,41.6210121780025
1374,01079,Lawrence,-87.3106945318658,34.5204149826605
1375,53007,Chelan,-120.619252677549,47.8714093258312
1376,12059,Holmes,-85.8131922156416,30.8674747854422
1377,12065,Jefferson,-83.8971204803368,30.4382988860919
1378,12091,Okaloosa,-86.5926710475427,30.6914302804257
1379,41009,Columbia,-123.088971655695,45.9447450464559
1380,05033,Crawford,-94.2446814019411,35.5892860124954
1381,48203,Harrison,-94.3693407109124,32.5493598796016
1382,36077,Otsego,-75.032146085036,42.6347549889355
1383,05087,Madison,-93.7252494282311,36.0103818534011
1384,48499,Wood,-95.3823636766415,32.787223823851
1385,48063,Camp,-94.9779010373003,32.9719514180367
1386,40013,Bryan,-96.2590347240909,33.964724583172
1387,19087,Henry,-91.5443443325476,40.9876085390542
1388,31089,Holt,-98.7840255789621,42.4552205602378
1389,42067,Juniata,-77.3997364649004,40.5335895119417
1390,17025,Clay,-88.4891451265227,38.7538857208909
1391,29103,Knox,-92.1478393418868,40.1276359247096
1392,29125,Maries,-91.9225102919261,38.1619402919551
1393,29133,Mississippi,-89.2950575259073,36.8251623872732
1394,05011,Bradley,-92.1598083704833,33.4675580788423
1395,31119,Madison,-97.60054810302,41.9167602383316
1396,05021,Clay,-90.4148172031935,36.3682621207568
1397,21233,Webster,-87.6798995249964,37.5216835575908
1417,72073,Jayuya,-66.5837429504403,18.2151899885111
1398,48149,Fayette,-96.9207502333377,29.8778791126829
1399,46009,Bon Homme,-97.8859274604652,42.9891416736443
1400,45025,Chesterfield,-80.1563683246492,34.6413280388179
1401,31105,Kimball,-103.714813074224,41.1977427547457
1402,31003,Antelope,-98.0666282981731,42.1769551584731
1403,05063,Independence,-91.5679333580875,35.7420380277941
1404,48029,Bexar,-98.520200700243,29.4492676662886
1405,46041,Dewey,-100.870913880339,45.1563964669529
1406,26005,Allegan,-85.8910265369123,42.5914581169982
1407,37167,Stanly,-80.2508176860344,35.3166434601323
1408,45063,Lexington,-81.2714474051743,33.8966350821543
1409,56039,Teton,-110.589024250741,43.9353396348166
1410,25013,Hampden,-72.6323282442283,42.1343987367258
1411,20179,Sheridan,-100.441825865543,39.35018160582
1412,28155,Webster,-89.2839291241661,33.6130048643387
1413,31117,McPherson,-101.059950583898,41.5678420600065
1414,35043,Sandoval,-106.868479773362,35.6885430845806
1415,47037,Davidson,-86.7864605647289,36.1700742641122
1416,55019,Clark,-90.611966959014,44.735419425658
2582,48317,Martin,-101.951351838878,32.3060005135314
1418,72091,Manatí,-66.4907173650535,18.4178517414534
1419,18081,Johnson,-86.1014910689541,39.4899442612927
1420,48079,Cochran,-102.828449956267,33.6042532856875
1421,39045,Fairfield,-82.6308816321833,39.7510718928749
1422,55067,Langlade,-89.0744205457439,45.2623563207657
1423,26073,Isabella,-84.8466492342513,43.6406097582806
1424,37023,Burke,-81.7079088363695,35.7499918036253
1425,37025,Cabarrus,-80.5525474634762,35.3886548853336
1426,39083,Knox,-82.4202756299878,40.3983021685411
1427,31029,Chase,-101.697802553328,40.5237197957198
1428,37045,Cleveland,-81.5516635629386,35.3347874658267
1429,38035,Grand Forks,-97.4545044660599,47.9209363865882
1430,53055,San Juan,-122.967450014736,48.6018278250162
1431,55009,Brown,-88.0041054527214,44.452645526076
1432,13271,Telfair,-82.9406568220534,31.9327172334547
1433,13299,Ware,-82.4222414772841,31.0544909703662
1434,20159,Rice,-98.2008943258369,38.3444596113235
1435,26035,Clare,-84.8481075113216,43.987919800585
1436,13141,Hancock,-82.9976785697232,33.2721458917116
1437,05043,Drew,-91.7177792127158,33.5903500098229
1438,29055,Crawford,-91.3052745330636,37.9766312756547
1439,51133,Northumberland,-76.4195477812355,37.8920738669187
1484,47075,Haywood,-89.28530853356,35.5834338529611
1440,51141,Patrick,-80.2833303786965,36.6791135318378
1441,29105,Laclede,-92.588849304311,37.6589682907042
1442,34015,Gloucester,-75.1379400107463,39.7153291908537
1443,38051,McIntosh,-99.4414585841591,46.1118201683911
1444,33019,Sullivan,-72.2183782760948,43.3618926297277
1445,29195,Saline,-93.2025996394965,39.137342879746
1446,39113,Montgomery,-84.2905097474126,39.75394919037
1447,22001,Acadia,-92.4109963195865,30.2955944060772
1448,18177,Wayne,-85.0104498924982,39.8633444029034
1449,29005,Atchison,-95.4297063910163,40.4323873703407
1450,40057,Harmon,-99.8474165167668,34.744013495719
1451,51199,York,-76.5462095513349,37.2433210138616
1452,13235,Pulaski,-83.4754991576336,32.2333454961607
1453,20073,Greenwood,-96.2325045348546,37.8774388000293
1454,26113,Missaukee,-85.0925649615839,44.3377243861715
1455,23001,Androscoggin,-70.2038063380677,44.1664747095776
1456,19059,Dickinson,-95.1510206015518,43.3778772527252
1457,26043,Dickinson,-87.8696495608657,46.010012894664
1458,20115,Marion,-97.0985250976193,38.3585539435809
1459,20035,Cowley,-96.8377664736901,37.237818420625
1460,21141,Logan,-86.877634995728,36.8594947888071
1461,49057,Weber,-111.914518117354,41.2711728655347
1462,27067,Kandiyohi,-95.0058644575411,45.1526059015742
1463,37123,Montgomery,-79.9042309619207,35.3313493365943
1464,54007,Braxton,-80.7200949284748,38.700352998129
1465,72039,Ciales,-66.5190398981804,18.2888564944689
1466,28091,Marion,-89.8209216967902,31.2313264299751
1467,72103,Naguabo,-65.7453434260951,18.2260416654365
1468,17007,Boone,-88.8234577912411,42.3235927889704
1469,20045,Douglas,-95.2925121010336,38.885036362196
1470,51770,Roanoke,-79.9637640265757,37.2781657811606
1471,16011,Bingham,-112.397877249108,43.2167314063354
1472,22027,Claiborne,-92.9952688253278,32.8230851173277
1473,26153,Schoolcraft,-86.1997374834558,46.1923694595286
1474,20017,Chase,-96.5956386197127,38.3029293756175
1475,48107,Crosby,-101.300036389716,33.6143155306056
1476,31135,Perkins,-101.650294181336,40.8508252514803
1477,24023,Garrett,-79.274450238632,39.5275951768846
1478,48295,Lipscomb,-100.273315144505,36.2778310796646
1479,29099,Jefferson,-90.5387272825079,38.2592233812364
1480,31025,Cass,-96.1397121698169,40.9089910730359
1481,29221,Washington,-90.8794961456123,37.9612870023245
1482,20081,Haskell,-100.87107380482,37.5620394004527
1483,40037,Creek,-96.3708602774152,35.9023055049917
1485,46102,Oglala Lakota,-102.555603362965,43.3375960848199
1486,72063,Gurabo,-65.9797470907984,18.2660102014943
1487,17071,Henderson,-90.9254598507188,40.8182053958245
1488,19129,Mills,-95.6192096252167,41.0329976614406
1489,29229,Wright,-92.4691448768665,37.2702922133588
1490,40003,Alfalfa,-98.3240851420286,36.7309075429755
1491,26117,Montcalm,-85.1525696305097,43.3108483694667
1492,42045,Delaware,-75.4004145285538,39.9141186086028
1493,49001,Beaver,-113.230985784342,38.3569228898347
1494,42037,Columbia,-76.4032108759271,41.0485592139548
1495,51540,Charlottesville,-78.4816559182807,38.035044004402
1496,51011,Appomattox,-78.8114123739747,37.3732628288486
1497,37059,Davie,-80.5453157152092,35.9308752073478
1498,51530,Buena Vista,-79.3569181573968,37.7301401792392
1499,37081,Guilford,-79.788525751056,36.0796446443743
1500,13269,Taylor,-84.250771411031,32.5579254827135
1501,29093,Iron,-90.7735296023172,37.554879449116
1502,41011,Coos,-124.059585793567,43.1736263565809
1503,45073,Oconee,-83.067423172483,34.7522516855274
1504,31067,Gage,-96.6894616908342,40.2618647156044
1505,29209,Stone,-93.452564753581,36.7500032746152
1506,48007,Aransas,-96.9995050905162,28.1055482020519
1507,02020,Anchorage,-149.146270102932,61.1502770901234
1508,20047,Edwards,-99.3126330882694,37.8873554330826
1509,47049,Fentress,-84.9287001166672,36.3812881820483
1510,13247,Rockdale,-84.0223555883161,33.6513066097656
1511,20143,Ottawa,-97.6502031326186,39.1323740815933
1512,48311,McMullen,-98.5676916392566,28.3525170754596
1513,35033,Mora,-104.948164262913,36.0098642402437
1514,26085,Lake,-85.8019965470616,43.9904588879378
1515,42031,Clarion,-79.4241352371328,41.1926581165531
1516,51113,Madison,-78.2828498092333,38.4150447043128
1517,12011,Broward,-80.4874586067315,26.1515440547139
1518,27047,Freeborn,-93.3488442186552,43.6738558253448
1519,36003,Allegany,-78.0265085639352,42.257599089526
1520,41027,Hood River,-121.644540410075,45.5172335705466
1521,05075,Lawrence,-91.108668564235,36.0418828188336
1522,19019,Buchanan,-91.8351082526889,42.4709187989753
1523,28035,Forrest,-89.2583249578503,31.1896145432068
1524,19181,Warren,-93.5600764096747,41.3355945385148
1525,21197,Powell,-83.823612915336,37.8324639928249
1526,17049,Effingham,-88.5896958429211,39.0593571094089
1527,17065,Hamilton,-88.5388337276761,38.0816364055609
1528,21017,Bourbon,-84.218255884106,38.2054482578313
1529,42013,Blair,-78.3491289254336,40.4796605587002
1530,46083,Lincoln,-96.7203905003587,43.2784118169932
1531,45011,Barnwell,-81.4357413942043,33.2667791518874
1532,47043,Dickson,-87.3588929028889,36.1467104084618
1533,46057,Hamlin,-97.1882959341076,44.6738595376603
1534,37053,Currituck,-75.9584707345316,36.3610233860379
1535,47005,Benton,-88.068508723163,36.0711397078688
1536,22115,Vernon,-93.1815461151322,31.1088533380989
1537,21011,Bath,-83.7463290442608,38.1474553351569
1538,41031,Jefferson,-121.17683863849,44.6281473340549
1539,72001,Adjuntas,-66.7544447755024,18.1821145425425
1540,17149,Pike,-90.8877016977533,39.6226505938895
1541,40139,Texas,-101.488976478357,36.7477763547709
1542,36123,Yates,-77.1051941031677,42.6367180699084
1543,21023,Bracken,-84.0850006034192,38.6916815006191
1544,53035,Kitsap,-122.645931961622,47.634420501538
